FIPS Code,County,State,"County, State",Percentile Sociodemographic Domain Score,Percentile Air Domain Score,Percentile Water Domain Score,Percentile Built-Environment Domain Score,Percentile Land Domain Score,Percentile Adults with less than High School Diploma,Percentile Adults with High School Diploma,Percentile Adults completing a College Degree,Percentile Total Labour Force,Percentile Employed,Percentile Unemployed,Percentile Median Monthly Rent (Studio)
28117,Prentiss County,Mississippi,"Prentiss County, MS",9.799554566,33.34393891,92.55488387,13.39484569,47.47056952,77.13967547,46.37289214,83.05758829,49.37957366,49.47502386,49.49093223,93.49347757
28119,Quitman County,Mississippi,"Quitman County, MS",1.654470251,31.21221763,96.56379255,47.7251034,5.695195673,97.07286032,46.70696787,40.47088769,10.7222399,9.974546612,23.22621699,84.91886732
28121,Rankin County,Mississippi,"Rankin County, MS",84.34616608,60.41998091,96.34107541,13.42666242,70.72860325,48.40916322,11.29494114,70.17181037,86.4142539,86.5097041,84.12344893,15.35157493
28123,Scott County,Mississippi,"Scott County, MS",12.12217626,24.72160356,96.11835826,13.90391346,39.58001909,94.27298759,51.09767738,55.53611199,51.73401209,51.79764556,53.00668151,62.71078587
28125,Sharkey County,Mississippi,"Sharkey County, MS",4.1998091,48.1705377,97.231944,83.32803054,14.922049,89.07095132,56.20426344,16.73560293,5.567928731,5.249761374,16.22653516,75.2465797
28127,Simpson County,Mississippi,"Simpson County, MS",37.13013045,51.63856188,96.91377665,17.21285396,68.78778237,92.76169265,21.23767101,61.80400891,47.69328667,47.47056952,51.90900414,73.3216672
28129,Smith County,Mississippi,"Smith County, MS",14.89023226,37.57556475,96.30925867,0.540884505,65.76519249,91.98218263,67.53102132,29.55774738,33.31212218,33.34393891,33.63028953,84.91886732
28131,Stone County,Mississippi,"Stone County, MS",13.01304486,41.20267261,99.0136812,11.07222399,66.01972638,79.3986637,46.56379255,73.71937639,34.61660834,34.48934139,40.72542157,83.5984728
28133,Sunflower County,Mississippi,"Sunflower County, MS",13.1403118,27.1714922,94.46388801,72.79669106,3.086223353,96.72287623,40.00954502,17.30830417,36.9074133,35.09385937,56.99968183,89.03913458
28135,Tallahatchie County,Mississippi,"Tallahatchie County, MS",2.163538021,56.22017181,93.95482024,21.63538021,17.53102132,94.65478842,46.80241807,58.04963411,25.00795418,24.53070315,33.34393891,67.19694559
28137,Tate County,Mississippi,"Tate County, MS",41.6481069,49.22048998,92.68215081,5.822462615,30.70314986,65.60610881,46.94559338,79.28730512,51.25676106,50.90677696,57.11104041,75.75564747
28139,Tippah County,Mississippi,"Tippah County, MS",6.490614063,38.11644925,93.22303532,26.72605791,45.08431435,92.90486796,52.68851416,39.93000318,44.19344575,44.19344575,45.19567292,75.2465797
28141,Tishomingo County,Mississippi,"Tishomingo County, MS",10.59497296,46.86605154,92.07763283,35.15749284,74.7056952,90.2163538,66.25835189,45.72064906,40.24817054,40.31180401,41.0594973,63.5857461
28143,Tunica County,Mississippi,"Tunica County, MS",27.93509386,31.46675151,94.17753738,77.09195037,11.39039135,87.05058861,64.34934776,32.27807827,22.25580655,21.06267897,41.0594973,43.00031817
28145,Union County,Mississippi,"Union County, MS",19.59910913,50.9385937,93.00031817,16.3538021,55.96563793,94.87750557,38.03690741,50.42952593,55.23385301,55.32930321,52.79987273,45.48202354
28147,Walthall County,Mississippi,"Walthall County, MS",16.03563474,40.75723831,99.71364938,15.20839962,55.32930321,91.44129812,89.7231944,2.068087814,25.66019726,25.13522113,37.49602291,75.2465797
28149,Warren County,Mississippi,"Warren County, MS",65.82882596,50.4931594,95.95927458,65.82882596,45.27521476,66.70378619,22.36716513,74.43525294,63.91982183,63.31530385,70.80814508,53.7543748
28151,Washington County,Mississippi,"Washington County, MS",33.40757238,20.23544384,94.49570474,90.26407891,0.699968183,84.05981546,38.91186764,35.36430162,58.51097677,57.20649061,72.93986637,69.48775056
28153,Wayne County,Mississippi,"Wayne County, MS",6.299713649,42.47534203,99.07731467,9.163219854,67.61056316,88.18008272,51.79764556,12.93350302,36.461979,35.9210945,49.39548202,75.2465797
28155,Webster County,Mississippi,"Webster County, MS",9.25867006,41.13903913,93.98663697,26.59879096,55.29748648,72.8285078,67.53102132,37.30512249,20.0604518,20.01272669,24.89659561,75.2465797
28157,Wilkinson County,Mississippi,"Wilkinson County, MS",1.718103723,40.94813872,99.39548202,61.05631562,81.48265988,94.60706332,90.07317849,1.59083678,13.20394528,11.96309259,34.42570792,75.2465797
28159,Winston County,Mississippi,"Winston County, MS",15.49475024,49.53865733,96.15017499,30.60769965,81.19630926,74.89659561,68.6764238,44.38434617,35.76201082,35.25294305,46.00699968,81.89627744
28161,Yalobusha County,Mississippi,"Yalobusha County, MS",4.677060134,19.09004136,92.39580019,39.96181992,65.9560929,74.64206172,92.33216672,27.58510977,25.51702195,25.35793828,31.03722558,84.91886732
28163,Yazoo County,Mississippi,"Yazoo County, MS",16.29016863,65.89245943,96.21380846,35.76201082,11.29494114,95.70474069,67.14922049,20.52179446,42.69805918,41.74355711,56.15653834,54.13617563
29001,Adair County,Missouri,"Adair County, MO",72.28762329,43.81164493,28.92141266,79.41457206,43.81164493,32.32580337,54.58160993,11.69265033,45.847916,46.13426662,44.75023863,97.1364938
29003,Andrew County,Missouri,"Andrew County, MO",67.48329621,58.12917595,23.13076678,13.68119631,33.75755647,20.42634426,61.75628381,40.10499523,45.14794782,45.78428253,33.2007636,64.19026408
29005,Atchison County,Missouri,"Atchison County, MO",48.58415527,61.56538339,23.70346802,93.06395164,14.95386573,35.42793509,82.43716195,21.26948775,12.5994273,12.69487751,10.49952275,91.04358893
29007,Audrain County,Missouri,"Audrain County, MO",43.4298441,75.40566338,26.78969138,66.27426026,29.36684696,64.68342348,89.30957684,34.82341712,47.05695196,47.24785237,40.72542157,87.08240535
29009,Barry County,Missouri,"Barry County, MO",33.78937321,44.12981228,26.21699014,59.97454661,37.76646516,74.22844416,84.1393573,26.85332485,56.92013999,56.92013999,57.68374165,86.33471206
29011,Barton County,Missouri,"Barton County, MO",21.76264715,67.13331212,32.77123767,74.96022908,12.44034362,64.57206491,80.05090678,23.30575883,27.04422526,27.48965956,21.0467706,96.7387846
29013,Bates County,Missouri,"Bates County, MO",26.6306077,61.53356666,27.71237671,27.68055997,56.76105632,61.46993318,96.15017499,16.73560293,37.7982819,37.92554884,36.36652879,74.33980274
29015,Benton County,Missouri,"Benton County, MO",18.54915686,63.15622017,22.90804963,59.11549475,51.9249125,65.97200127,75.08749602,59.51320395,36.36652879,36.11199491,43.82755329,78.87368756
29017,Bollinger County,Missouri,"Bollinger County, MO",13.10849507,73.87846007,26.02608972,2.768055997,41.90264079,77.21921731,96.27744193,18.6286987,27.87146039,28.0623608,26.02608972,64.71524022
29019,Boone County,Missouri,"Boone County, MO",93.12758511,67.51511295,87.94145721,69.07413299,37.4482978,6.601972638,4.597518295,18.13553929,89.43684378,89.59592746,84.91886732,32.64397073
29021,Buchanan County,Missouri,"Buchanan County, MO",70.0604518,38.81641744,86.03245307,51.89309577,42.5389755,50.22271715,66.59242762,39.93000318,79.57365574,79.70092269,76.71014954,64.19026408
29023,Butler County,Missouri,"Butler County, MO",36.08017817,33.37575565,30.98950048,74.10117722,18.19917276,75.35793828,74.06936048,57.63601654,61.91536748,61.85173401,63.28348711,85.79382755
29025,Caldwell County,Missouri,"Caldwell County, MO",20.83996182,62.86986955,25.48520522,31.7212854,55.42475342,40.20044543,93.30257716,45.847916,22.36716513,22.17626472,25.77155584,17.64237989
29027,Callaway County,Missouri,"Callaway County, MO",70.41043589,78.20553611,28.44416163,22.23989819,50.77951002,54.47025135,56.77696468,36.70060452,66.56061088,66.8469615,59.40184537,47.34330258
29029,Camden County,Missouri,"Camden County, MO",69.07413299,62.16990137,23.8625517,78.07826917,66.91059497,29.47820554,68.34234808,54.59751829,63.60165447,63.50620426,66.24244353,64.71524022
29031,Cape Girardeau County,Missouri,"Cape Girardeau County, MO",79.22367165,73.75119313,23.48075087,71.58765511,32.2621699,28.96913777,36.28698696,29.17594655,78.52370347,78.68278715,74.86477887,64.71524022
29033,Carroll County,Missouri,"Carroll County, MO",32.16671969,28.38052816,22.11263124,64.74705695,38.30734967,58.52688514,91.04358893,17.48329621,23.25803373,23.3693923,23.22621699,96.7387846
29035,Carter County,Missouri,"Carter County, MO",12.75851098,77.21921731,90.67769647,41.80719058,79.86000636,65.73337576,99.12503977,4.088450525,11.99490932,11.99490932,16.4015272,91.39357302
29037,Cass County,Missouri,"Cass County, MO",82.59624563,80.62360802,25.26248807,10.14953866,19.82182628,13.06076997,44.57524658,67.7855552,82.69169583,82.85077951,80.46452434,17.64237989
29039,Cedar County,Missouri,"Cedar County, MO",30.03499841,31.75310213,85.9688196,74.29207763,65.47884187,64.04708877,78.9532294,62.53579383,30.06681514,30.19408209,24.89659561,96.7387846
29041,Chariton County,Missouri,"Chariton County, MO",27.04422526,71.9376392,21.95354757,76.93286669,35.60292714,35.36430162,96.81832644,14.30162265,19.02640789,19.13776647,15.06522431,96.7387846
29043,Christian County,Missouri,"Christian County, MO",83.58256443,79.95545657,33.24848871,10.21317213,48.01145402,22.3830735,20.91950366,68.39007318,80.40089087,80.7826917,75.54883869,45.48202354
29045,Clark County,Missouri,"Clark County, MO",38.05281578,65.25612472,24.307986,62.96531976,55.20203627,64.31753102,97.1842189,23.46484251,15.84473433,15.9083678,17.7378301,96.00699968
29047,Clay County,Missouri,"Clay County, MO",91.82309895,56.69742284,23.35348393,15.59020045,60.96086542,14.5243398,19.96500159,61.11994909,91.95036589,91.98218263,92.36398346,17.64237989
29049,Clinton County,Missouri,"Clinton County, MO",62.51988546,1.972637607,25.58065542,32.16671969,35.50747693,19.10594973,90.39134585,24.57842825,48.10690423,48.0750875,52.49761374,17.64237989
29051,Cole County,Missouri,"Cole County, MO",87.846007,47.53420299,21.69901368,73.94209354,60.99268215,24.06936048,23.7671015,25.48520522,78.0146357,78.20553611,70.93541203,77.21921731
29053,Cooper County,Missouri,"Cooper County, MO",49.41139039,47.6296532,23.60801782,72.89214127,28.9532294,51.01813554,62.63124403,41.42538976,35.28475978,35.79382755,29.3986637,67.19694559
29055,Crawford County,Missouri,"Crawford County, MO",21.0944957,68.21508113,53.35666561,43.07986001,64.30162265,83.83709831,81.57811009,34.39389119,48.55233853,48.615972,49.49093223,90.50270442
29057,Dade County,Missouri,"Dade County, MO",5.758829144,68.1832644,85.61883551,45.02068088,27.20330894,55.20203627,91.20267261,46.37289214,17.81737194,18.07190582,14.36525612,95.59338212
29059,Dallas County,Missouri,"Dallas County, MO",18.29462297,71.17403754,23.19440025,23.38530067,49.98409163,66.8469615,98.71142221,16.8469615,35.69837735,35.98472797,35.22112631,67.40375437
29061,Daviess County,Missouri,"Daviess County, MO",32.38943684,74.7056952,23.4171174,63.06076997,29.74864779,56.44288896,83.86891505,15.03340757,21.12631244,21.28539612,18.53324849,96.7387846
29063,DeKalb County,Missouri,"DeKalb County, MO",53.16576519,82.37352848,16.64015272,12.91759465,34.20299077,53.18167356,93.60483614,27.58510977,21.4444798,21.76264715,18.69233217,64.19026408
29065,Dent County,Missouri,"Dent County, MO",20.61724467,76.5828826,27.64874324,40.88450525,73.59210945,75.88291441,74.99204582,41.1549475,32.29398664,32.35762011,31.14858416,96.7387846
29067,Douglas County,Missouri,"Douglas County, MO",11.45402482,61.81991728,24.65797009,0.349984092,68.66051543,79.98727331,87.49602291,25.03977092,26.80559975,26.88514158,25.88291441,96.7387846
29069,Dunklin County,Missouri,"Dunklin County, MO",18.93095768,72.57397391,92.14126631,81.51447661,0.318167356,91.34584792,79.41457206,12.13808463,49.44320713,48.99777283,57.57238307,96.7387846
29071,Franklin County,Missouri,"Franklin County, MO",70.47406936,46.38880051,51.25676106,33.72573974,52.94304804,45.95927458,42.34807509,79.79637289,82.24626153,82.40534521,80.36907413,26.2328985
29073,Gasconade County,Missouri,"Gasconade County, MO",45.3070315,32.93032135,27.36239262,72.35125676,53.13394846,57.20649061,71.71492205,28.31689469,37.57556475,38.02099905,31.84855234,82.72351257
29075,Gentry County,Missouri,"Gentry County, MO",21.69901368,60.80178174,23.73528476,86.66878778,29.55774738,66.306077,85.4756602,9.035952911,16.94241171,17.14922049,10.80178174,86.70060452
29077,Greene County,Missouri,"Greene County, MO",85.5233853,83.70983137,21.57174674,46.16608336,52.46579701,20.155902,20.42634426,65.68565065,92.77760102,92.80941775,90.32771238,45.48202354
29079,Grundy County,Missouri,"Grundy County, MO",20.5536112,37.00286351,33.31212218,72.41489023,21.53993,73.30575883,66.3538021,35.9210945,21.50811327,21.88991409,18.11963093,95.11613108
29081,Harrison County,Missouri,"Harrison County, MO",12.88577792,76.6783328,24.72160356,78.61915367,36.39834553,36.87559656,97.12058543,26.82150811,19.07413299,19.2173083,16.306077,95.72064906
29083,Henry County,Missouri,"Henry County, MO",43.8752784,84.88705059,18.29462297,64.71524022,56.28380528,60.73814827,83.98027362,42.76169265,46.42061724,46.61151766,42.14126631,70.12408527
29085,Hickory County,Missouri,"Hickory County, MO",19.18549157,56.15653834,32.13490296,17.56283805,71.4922049,60.89723194,97.64556157,52.51352211,20.26726058,20.42634426,18.81959911,96.2933503
29087,Holt County,Missouri,"Holt County, MO",33.98027362,77.63283487,15.52656697,83.99618199,12.85396118,18.88323258,94.94113904,37.17785555,11.51765829,11.77219217,8.797327394,96.7387846
29089,Howard County,Missouri,"Howard County, MO",40.18453707,72.79669106,21.85809736,56.06108813,42.28444162,50.57270124,56.98377346,10.56315622,25.26248807,25.6442889,18.69233217,75.75564747
29091,Howell County,Missouri,"Howell County, MO",40.56633789,72.60579065,28.57142857,69.23321667,82.7553293,67.10149539,78.04645243,32.83487114,58.82914413,58.98822781,61.18358256,96.2933503
29093,Iron County,Missouri,"Iron County, MO",13.23576201,69.58320076,31.02131721,55.96563793,92.61851734,85.33248489,79.98727331,34.1393573,17.59465479,17.43557111,23.75119313,96.7387846
29095,Jackson County,Missouri,"Jackson County, MO",88.51415845,68.81959911,27.58510977,52.62488069,49.31594018,31.19630926,20.53770283,50.06363347,97.00922685,97.00922685,97.04104359,17.64237989
29097,Jasper County,Missouri,"Jasper County, MO",59.81546293,6.331530385,25.89882278,56.34743875,34.1393573,60.57906459,53.56347439,39.53229399,83.39166402,83.32803054,80.54406618,56.42698059
29099,Jefferson County,Missouri,"Jefferson County, MO",76.36016545,28.76232899,47.40693605,2.09990455,71.46038816,39.64365256,39.93000318,86.57333758,90.86859688,90.86859688,89.56411072,26.2328985
29101,Johnson County,Missouri,"Johnson County, MO",74.41934458,15.4629335,19.44002545,33.85300668,41.71174038,21.20585428,27.93509386,65.92427617,68.6286987,68.6286987,67.41966274,50.23862552
29103,Knox County,Missouri,"Knox County, MO",11.80400891,53.7066497,85.36430162,61.62901686,40.47088769,56.36334712,95.95927458,16.73560293,7.317849189,7.476932867,6.363347121,96.7387846
29105,Laclede County,Missouri,"Laclede County, MO",41.58447343,78.42825326,52.91123131,44.00254534,64.58797327,67.26057906,90.51861279,25.15112949,59.40184537,59.49729558,58.74960229,86.33471206
29107,Lafayette County,Missouri,"Lafayette County, MO",68.85141584,61.88355075,22.81259943,54.94750239,17.43557111,40.05727012,90.93223035,15.03340757,59.59274578,59.72001273,58.67006045,17.64237989
29109,Lawrence County,Missouri,"Lawrence County, MO",35.88927776,59.56092905,21.92173083,44.28889596,43.62074451,72.41489023,75.16703786,40.18453707,61.08813236,61.11994909,58.22462615,77.21921731
29111,Lewis County,Missouri,"Lewis County, MO",25.6442889,63.66528794,25.99427299,71.74673878,31.62583519,60.49952275,93.46166083,29.17594655,25.07158766,25.51702195,20.01272669,98.93413936
29113,Lincoln County,Missouri,"Lincoln County, MO",56.88832326,48.58415527,55.1384028,6.617881005,45.56156538,40.83678015,80.86223353,53.22939866,73.65574292,73.65574292,73.75119313,26.2328985
29115,Linn County,Missouri,"Linn County, MO",27.83964365,42.50715877,28.63506204,82.62806236,33.37575565,47.50238626,95.57747375,12.07445116,26.34425708,26.12153993,31.64174356,96.7387846
29117,Livingston County,Missouri,"Livingston County, MO",41.52083996,76.36016545,31.65765192,79.25548839,43.46166083,58.16099268,76.99650016,34.21889914,36.0165447,36.62106268,25.692014,74.33980274
29119,McDonald County,Missouri,"McDonald County, MO",28.34871142,54.56570156,87.08240535,16.41743557,56.5701559,90.6617881,88.67324213,12.72669424,47.97963729,48.1705377,42.92077633,57.85873369
29121,Macon County,Missouri,"Macon County, MO",35.9210945,60.54724785,23.54438435,71.14222081,41.32993955,45.81609927,96.7865097,13.28348711,36.62106268,36.93923003,31.30766783,99.79319122
29123,Madison County,Missouri,"Madison County, MO",26.1851734,70.0604518,26.53515749,61.97900095,71.61947184,67.00604518,80.4327076,53.03849825,28.5077951,28.57142857,28.03054407,96.7387846
29125,Maries County,Missouri,"Maries County, MO",20.52179446,70.63315304,46.22971683,33.5984728,50.11135857,76.48743239,75.38975501,33.28030544,19.88545975,20.07636017,18.11963093,96.7387846
29127,Marion County,Missouri,"Marion County, MO",48.1705377,75.88291441,20.36271079,82.85077951,20.42634426,46.30925867,57.23830735,34.39389119,55.36111995,55.64747057,49.31594018,65.12885778
29129,Mercer County,Missouri,"Mercer County, MO",11.19949093,27.33057588,26.28062361,74.67387846,38.56188355,51.36811963,84.1393573,28.31689469,7.731466752,7.89055043,6.363347121,96.7387846
29131,Miller County,Missouri,"Miller County, MO",38.81641744,89.05504295,20.17181037,58.06554248,55.99745466,58.95641107,77.26694241,32.89850461,52.14762965,52.40216354,50.66815145,77.74419345
29133,Mississippi County,Missouri,"Mississippi County, MO",12.28125994,71.42857143,91.12313077,66.68787782,7.572383073,94.49570474,89.13458479,3.945275215,28.34871142,28.47597836,29.16003818,89.93000318
29135,Moniteau County,Missouri,"Moniteau County, MO",56.41107222,36.78014636,20.96722876,34.1393573,25.99427299,70.07636017,84.71205854,11.53356666,35.15749284,35.73019408,27.76010181,90.75723831
29137,Monroe County,Missouri,"Monroe County, MO",31.2758511,70.09226853,23.79891823,75.81928094,35.73019408,41.17085587,98.47279669,27.29875915,19.18549157,19.09004136,19.6627426,91.61629017
29139,Montgomery County,Missouri,"Montgomery County, MO",26.31244034,66.21062679,30.00318167,52.46579701,26.98059179,61.89945912,94.30480433,14.58797327,30.03499841,30.13044862,25.13522113,89.54820235
29141,Morgan County,Missouri,"Morgan County, MO",12.153993,64.46070633,17.97645562,48.23417117,54.43843462,92.95259306,76.16926503,17.16512886,41.1072224,41.04358893,42.39580019,96.7387846
29143,New Madrid County,Missouri,"New Madrid County, MO",24.18071906,72.8285078,91.47311486,64.84250716,0.50906777,84.83932549,96.62742603,5.854279351,40.27998727,40.27998727,42.02990773,84.33025772
29145,Newton County,Missouri,"Newton County, MO",53.10213172,41.01177219,25.6442889,38.02099905,41.23448934,56.36334712,54.47025135,51.59083678,72.00127267,72.28762329,67.76964683,56.42698059
29147,Nodaway County,Missouri,"Nodaway County, MO",60.35634744,51.79764556,19.63092587,47.6296532,28.44416163,15.04931594,70.02863506,27.10785873,48.34552975,48.64778874,35.74610245,56.42698059
29149,Oregon County,Missouri,"Oregon County, MO",9.131403118,57.23830735,23.98981864,35.53929367,83.13713013,69.04231626,94.78205536,13.93573019,19.53547566,19.28094178,23.87846007,96.7387846
29151,Osage County,Missouri,"Osage County, MO",39.13458479,82.02354438,86.73242125,41.74355711,68.94686605,28.88959593,91.91854916,23.09895005,34.80750875,35.69837735,21.74673878,77.21921731
29153,Ozark County,Missouri,"Ozark County, MO",15.17658288,72.31944003,54.08845052,20.9990455,79.79637289,86.22335348,76.6306077,40.35952911,17.2446707,17.21285396,22.11263124,68.42188991
29155,Pemiscot County,Missouri,"Pemiscot County, MO",9.990454979,79.60547248,46.10244989,83.6461979,0.28635062,91.1072224,92.06172447,6.745147948,31.40311804,30.55997455,46.00699968,96.2933503
29157,Perry County,Missouri,"Perry County, MO",49.9522749,42.0935412,25.77155584,41.07540566,58.86096087,63.50620426,85.84155266,14.76296532,45.49793191,46.03881642,35.06204263,76.69424117
29159,Pettis County,Missouri,"Pettis County, MO",50.71587655,41.61629017,20.83996182,56.69742284,18.39007318,58.3996182,55.64747057,70.53770283,65.25612472,65.09704104,66.08335985,60.38816417
29161,Phelps County,Missouri,"Phelps County, MO",73.91027681,60.3245307,43.62074451,70.25135221,72.19217308,43.4775692,29.12822144,39.53229399,64.90614063,64.90614063,60.08590519,58.3996182
29163,Pike County,Missouri,"Pike County, MO",41.93445752,59.30639516,22.17626472,69.51956729,22.58988228,62.98122813,99.66592428,2.577155584,36.79605472,36.9074133,33.00986319,74.33980274
29165,Platte County,Missouri,"Platte County, MO",94.52752148,46.22971683,18.70824053,20.17181037,27.93509386,1.877187401,7.604199809,43.57301941,83.96436526,83.96436526,82.51670379,17.64237989
29167,Polk County,Missouri,"Polk County, MO",47.78873688,11.58129176,87.846007,57.04740694,51.12949411,51.17721922,69.59910913,43.57301941,56.06108813,56.44288896,50.19090041,75.75564747
29169,Pulaski County,Missouri,"Pulaski County, MO",58.73369392,74.64206172,30.16226535,44.16162902,72.923958,15.16067451,22.89214127,85.74610245,56.09290487,55.90200445,55.83837098,49.02958956
29171,Putnam County,Missouri,"Putnam County, MO",27.10785873,73.94209354,27.1714922,66.81514477,56.25198855,18.66051543,91.25039771,32.72351257,9.990454979,10.46770601,8.399618199,95.89564111
29173,Ralls County,Missouri,"Ralls County, MO",54.97931912,84.91886732,87.20967229,20.71269488,30.67133312,37.36875597,97.32739421,27.96691059,29.25548839,29.60547248,22.31944003,61.48584155
29175,Randolph County,Missouri,"Randolph County, MO",41.45720649,52.17944639,24.49888641,68.24689787,42.79350939,52.44988864,64.69933185,70.04454343,47.15240216,47.12058543,45.13203945,91.04358893
29177,Ray County,Missouri,"Ray County, MO",56.69742284,59.49729558,24.84887051,8.558701877,29.08049634,51.55902004,97.29557747,24.92841234,48.69551384,48.42507159,58.67006045,17.64237989
29179,Reynolds County,Missouri,"Reynolds County, MO",1.972637607,40.62997136,31.14858416,54.85205218,92.23671651,91.69583201,65.03340757,19.2173083,14.30162265,14.61979001,14.85841553,93.31848552
29181,Ripley County,Missouri,"Ripley County, MO",3.213490296,78.61915367,24.46706968,46.96150175,63.37893732,83.86891505,79.76455616,46.37289214,26.28062361,26.08972319,31.95991091,96.7387846
29183,St. Charles County,Missouri,"St. Charles County, MO",94.87750557,77.41011772,88.03690741,15.55838371,39.26185173,5.1384028,8.272351257,50.22271715,95.10022272,95.13203945,93.19121858,26.2328985
29185,St. Clair County,Missouri,"St. Clair County, MO",29.33503023,10.7222399,86.12790328,61.56538339,61.02449889,63.85618836,76.5828826,60.78587337,19.63092587,19.59910913,20.53770283,99.79319122
29186,Ste. Genevieve County,Missouri,"Ste. Genevieve County, MO",50.68405982,75.56474706,88.41870824,30.89405027,56.50652243,34.85523385,67.35602927,79.70092269,43.49347757,43.81164493,35.55520204,69.77410118
29187,St. Francois County,Missouri,"St. Francois County, MO",49.34775692,46.77060134,88.22780783,36.71651289,56.4747057,70.28316895,68.34234808,69.6150175,71.26948775,71.20585428,72.01718104,82.72351257
29189,St. Louis County,Missouri,"St. Louis County, MO",96.2456252,42.15717467,85.5233853,54.05663379,69.04231626,9.895004773,5.440661788,29.86000636,98.53643016,98.53643016,97.77282851,26.2328985
29195,Saline County,Missouri,"Saline County, MO",43.84346166,3.18167356,28.25326122,68.05599745,22.23989819,72.8285078,64.63569838,13.42666242,47.59783646,48.10690423,40.07317849,90.29589564
29197,Schuyler County,Missouri,"Schuyler County, MO",11.67674197,65.54247534,88.48234171,23.09895005,69.77410118,52.29080496,96.72287623,63.538021,7.874642062,8.017817372,9.720012727,91.61629017
29199,Scotland County,Missouri,"Scotland County, MO",30.22589882,85.23703468,30.60769965,72.57397391,40.94813872,89.91409481,80.95768374,9.465478842,10.56315622,10.99268215,7.476932867,96.7387846
29201,Scott County,Missouri,"Scott County, MO",44.44797964,72.00127267,27.20330894,68.56506522,4.072542157,72.41489023,70.39452752,20.96722876,65.09704104,65.33566656,61.34266624,63.5857461
29203,Shannon County,Missouri,"Shannon County, MO",9.163219854,32.16671969,29.27139675,19.5672924,75.91473115,82.81896277,94.84568883,4.836143812,17.02195355,16.7992364,22.20808145,86.70060452
29205,Shelby County,Missouri,"Shelby County, MO",30.98950048,83.67801464,26.1851734,88.80050907,18.86732421,40.83678015,87.65510659,29.0009545,14.85841553,15.17658288,12.13808463,99.71364938
29207,Stoddard County,Missouri,"Stoddard County, MO",35.95291123,73.27394209,93.12758511,59.68819599,0.445434298,89.62774419,87.57556475,12.67896914,53.67483296,53.73846643,53.83391664,99.63410754
29209,Stone County,Missouri,"Stone County, MO",49.15685651,36.39834553,24.81705377,58.16099268,80.94177537,51.01813554,45.2593064,80.8304168,54.35889278,53.7066497,64.41298123,56.42698059
29211,Sullivan County,Missouri,"Sullivan County, MO",8.68596882,72.51034044,31.78491887,73.65574292,66.49697741,69.29685014,98.09099586,5.504295259,12.56761056,12.47216036,15.94018454,98.69551384
29213,Taney County,Missouri,"Taney County, MO",67.7378301,85.45975183,22.62169901,85.5233853,91.79128221,38.88005091,50.92268533,75.56474706,71.42857143,70.88768692,79.22367165,57.14285714
29215,Texas County,Missouri,"Texas County, MO",24.14890232,71.33312122,89.56411072,49.5068406,50.74769329,74.14890232,75.23067133,44.60706332,42.92077633,43.01622654,43.04804327,96.11835826
29217,Vernon County,Missouri,"Vernon County, MO",34.77569201,81.19630926,87.62328985,70.02863506,32.19853643,53.69074133,81.64174356,41.42538976,44.12981228,44.60706332,36.14381164,82.72351257
29219,Warren County,Missouri,"Warren County, MO",68.11963093,59.08367801,52.84759784,12.88577792,34.29844098,45.17976456,64.77887369,66.49697741,62.6471524,62.86986955,61.05631562,26.2328985
29221,Washington County,Missouri,"Washington County, MO",9.48138721,43.5252943,22.20808145,9.895004773,74.19662743,90.08908686,75.66019726,33.40757238,46.48425072,46.2933503,50.62042634,96.7387846
29223,Wayne County,Missouri,"Wayne County, MO",19.28094178,59.24276169,31.94400255,15.33566656,62.42443525,85.49156857,90.32771238,27.77601018,25.21476297,25.10340439,28.12599427,95.11613108
29225,Webster County,Missouri,"Webster County, MO",42.15717467,70.47406936,88.16417436,16.57651925,41.17085587,62.42443525,67.88100541,53.99300032,60.99268215,61.27903277,53.92936685,45.48202354
29227,Worth County,Missouri,"Worth County, MO",21.50811327,68.75596564,26.12153993,63.21985364,49.88864143,39.45275215,92.47534203,26.78969138,4.327076042,4.422526249,3.293032135,90.50270442
29229,Wright County,Missouri,"Wright County, MO",15.94018454,89.1823099,25.93063952,73.8148266,70.91950366,86.55742921,83.29621381,32.62806236,37.51193128,37.73464843,34.5370665,96.7387846
29510,St. Louis city,Missouri,"St. Louis city, MO",82.72351257,75.31021317,84.31434935,84.44161629,98.18644607,50.79541839,9.751829462,23.84664333,92.68215081,92.55488387,94.40025453,26.2328985
30001,Beaverhead County,Montana,"Beaverhead County, MT",79.12822144,2.418071906,14.34934776,96.81832644,86.12790328,6.522430799,27.1237671,59.385937,26.72605791,27.33057588,17.2923958,80.13044862
30003,Big Horn County,Montana,"Big Horn County, MT",7.731466752,92.07763283,12.05854279,69.80591791,75.18294623,47.21603563,46.27744193,88.19599109,24.24435253,23.3693923,39.65956093,58.3996182
30005,Blaine County,Montana,"Blaine County, MT",28.53961184,92.84123449,23.83073497,92.61851734,50.42952593,43.76391982,20.04454343,88.3868915,10.02227171,10.24498886,10.49952275,82.72351257
30007,Broadwater County,Montana,"Broadwater County, MT",51.35221126,97.61374483,26.98059179,47.27966911,70.76041998,7.699650016,13.50620426,97.64556157,12.66306077,12.63124403,13.02895323,41.37766465
30009,Carbon County,Montana,"Carbon County, MT",76.29653198,91.53674833,22.65351575,75.94654788,67.35602927,4.152083996,34.42570792,62.83805282,29.46229717,29.74864779,22.81259943,34.20299077
